Country Name,Country Code,Series Name,Series Code,2014 [YR2014],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"Korea, Rep.",KOR,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,2.41258983028172,3.25852998449514,..,..
"Korea, Rep.",KOR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,23855.8235209159,28058.8301659895,..,..
Kosovo,XKX,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..
Kosovo,XKX,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,..,..,..,..
Kosovo,XKX,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..
Kosovo,XKX,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,..,..,..,..
Kosovo,XKX,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..
Kosovo,XKX,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..,..,..,..
Kuwait,KWT,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,-4.90247547439482,..,..,..
Kuwait,KWT,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,145513858761.338,..,..,..
Kuwait,KWT,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,38445.0113250846,..,..,..
Kuwait,KWT,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,140934644336.356,..,..,..
Kuwait,KWT,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,-9.00202821317552,..,..,..
Kuwait,KWT,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,39694.1573477494,..,..,..
Kyrgyz Republic,KGZ,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,5.01406672615023,-5.39063866377731,..,..
Kyrgyz Republic,KGZ,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,5721254369.3012,5963757454.21255,..,..
Kyrgyz Republic,KGZ,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,833.01367919042,850.455886243143,..,..
Kyrgyz Republic,KGZ,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,4919651754.71254,5826663778.77029,..,..
Kyrgyz Republic,KGZ,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,2.72564870443721,-7.11164833873342,..,..
Kyrgyz Republic,KGZ,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,968.74400656319,870.46598596288,..,..
Lao PDR,LAO,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,11.502271205098,..,..,..
Lao PDR,LAO,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,10211442555.3052,13698049433.2043,..,..
Lao PDR,LAO,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,1568.05837371333,..,..,..
Lao PDR,LAO,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,10510964985.0407,..,..,..
Lao PDR,LAO,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,9.97546285718423,..,..,..
Lao PDR,LAO,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1523.37468817825,1837.87641019465,..,..
Latvia,LVA,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2.38443576294311,5.76339181977079,..,..
Latvia,LVA,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,23799294952.4899,30602025359.7744,..,..
Latvia,LVA,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,9971.51556611222,13664.8188045076,..,..
Latvia,LVA,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,19881028248.4343,25751214388.9065,..,..
Latvia,LVA,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,3.35318880648947,6.65906012793467,..,..
Latvia,LVA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,11936.7588595393,16238.8897578519,..,..
Lebanon,LBN,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,3.43565574898183,-16.2026241062905,..,..
Lebanon,LBN,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,38805488799.6761,17307089418.3336,..,..
Lebanon,LBN,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,5909.76589466008,4212.61511337392,..,..
Lebanon,LBN,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,37509225035.7486,24088247157.3159,..,..
Lebanon,LBN,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,-6.40034584703784,-16.4330546459944,..,..
Lebanon,LBN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,6113.99873005568,3026.70866734456,..,..
Lesotho,LSO,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,5.59298215487578,-0.872501275033201,..,..
Lesotho,LSO,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,2272235268.63039,2346092293.55164,..,..
Lesotho,LSO,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,988.527712976997,960.769341540335,..,..
Lesotho,LSO,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,2056225621.95861,2172820218.20581,..,..
Lesotho,LSO,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,4.39572065110229,-2.00401967247397,..,..
Lesotho,LSO,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1092.37406122064,1037.38612572822,..,..
Liberia,LBR,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..
Liberia,LBR,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,1587463824.18779,1783546449.82042,..,..
Liberia,LBR,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..
Liberia,LBR,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,..,..,..,..
Liberia,LBR,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..
Liberia,LBR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,347.800595664606,339.120919141194,..,..
Libya,LBY,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,-16.139092186002,31.541341233137,..,..
Libya,LBY,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,49358922227.6181,33096515120.0965,..,..
Libya,LBY,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,7556.32795941154,7383.30761063466,..,..
Libya,LBY,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,48566423989.7837,52681191880.7101,..,..
Libya,LBY,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,-17.7390543408675,29.8862654360408,..,..
Libya,LBY,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,7679.63077029158,4638.50082445021,..,..
Liechtenstein,LIE,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..
Liechtenstein,LIE,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,..,..,..,..
Liechtenstein,LIE,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..
Liechtenstein,LIE,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,..,..,..,..
Liechtenstein,LIE,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..
Liechtenstein,LIE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..,..,..,..
Lithuania,LTU,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,5.6595664821387,2.28009753720548,..,..
Lithuania,LTU,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,41546942347.5535,55896758251.78,..,..
Lithuania,LTU,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,11661.2010435183,15120.030902097,..,..
Lithuania,LTU,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,34194921120.3787,42348772231.7985,..,..
Lithuania,LTU,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,6.57197326562138,2.0626713657131,..,..
Lithuania,LTU,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,14168.3978668269,19957.147930238,..,..
Luxembourg,LUX,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,5.99849289337043,12.2689344590974,..,..
Luxembourg,LUX,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,42190108352.1641,49784930446.2352,..,..
Luxembourg,LUX,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,64423.5823003219,65364.2682519505,..,..
Luxembourg,LUX,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,35840062881.7328,41837314994.4164,..,..
Luxembourg,LUX,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,3.52934395291507,10.5771757086318,..,..
Luxembourg,LUX,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,75837.9784838629,77781.175704672,..,..
"Macao SAR, China",MAC,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..
"Macao SAR, China",MAC,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,..,..,..,..
"Macao SAR, China",MAC,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..
"Macao SAR, China",MAC,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,..,..,..,..
"Macao SAR, China",MAC,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..
"Macao SAR, China",MAC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..,..,..,..
Madagascar,MDG,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2.16689413780173,-1.13846991034039,..,..
Madagascar,MDG,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,10167160447.0078,12500340515.8336,..,..
Madagascar,MDG,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,348.118217334407,349.938447940836,..,..
Madagascar,MDG,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,8620920679.20889,10390051502.7025,..,..
Madagascar,MDG,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,-0.535589341275539,-3.59419197687588,..,..
Madagascar,MDG,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,410.556354926356,421.013289270506,..,..
Malawi,MWI,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..
Malawi,MWI,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,4673215311.86341,11287506853.7686,..,..
Malawi,MWI,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..
Malawi,MWI,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,..,..,..,..
Malawi,MWI,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..
Malawi,MWI,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,281.15420557733,563.044923837894,..,..
Malaysia,MYS,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2.46093086992529,0.705497631911612,..,..
Malaysia,MYS,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,242251060534.287,264144293995.078,..,..
Malaysia,MYS,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,6603.14863352994,7437.75634679758,..,..
Malaysia,MYS,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,202691155086.198,254984130745.697,..,..
Malaysia,MYS,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,0.718969302743403,-0.448483698135263,..,..
Malaysia,MYS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,7891.90706746868,7704.95361176673,..,..
Maldives,MDV,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,24.8047172848694,..,..
Maldives,MDV,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,2956002349.23824,4329718253.24969,..,..
Maldives,MDV,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,8465.09723235336,5959.72164670798,..,..
Maldives,MDV,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,3501308121.9543,3076134166.83491,..,..
Maldives,MDV,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,21.4108483778951,..,..
Maldives,MDV,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,7146.71386630201,8388.42332569289,..,..
Mali,MLI,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,11.4266561679103,-8.58637743973142,..,..
Mali,MLI,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,12280373209.1594,14504169501.2838,..,..
Mali,MLI,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,577.425085939092,529.296107074115,..,..
Mali,MLI,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,10405354221.1204,11850214701.7227,..,..
Mali,MLI,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,7.95991632249893,-11.3415868483435,..,..
Mali,MLI,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,681.475652339635,647.836401838067,..,..
Malta,MLT,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..
Malta,MLT,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,..,..,..,..
Malta,MLT,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..
Malta,MLT,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,..,..,..,..
Malta,MLT,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..
Malta,MLT,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..,..,..,..
Marshall Islands,MHL,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..
Marshall Islands,MHL,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,..,..,..,..
Marshall Islands,MHL,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..
Marshall Islands,MHL,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,..,..,..,..
Marshall Islands,MHL,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..
Marshall Islands,MHL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..,..,..,..
Mauritania,MRT,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,-9.88444155287937,-1.72611137992995,..,..
Mauritania,MRT,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,5519299451.27485,8391225494.76751,..,..
Mauritania,MRT,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,1332.44804962511,1819.82068637743,..,..
Mauritania,MRT,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,5127944973.25491,8616621652.59063,..,..
Mauritania,MRT,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,-12.5584181351205,-4.52274727231782,..,..
Mauritania,MRT,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1434.13781300389,1772.21727437045,..,..
Mauritius,MUS,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,4.1595300234564,2.49885044669111,..,..
Mauritius,MUS,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,11148021295.3926,10343032086.9128,..,..
Mauritius,MUS,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,7852.80716172037,8203.24007129661,..,..
Mauritius,MUS,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,9904023214.81903,10388041812.4453,..,..
Mauritius,MUS,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,3.971148814343,2.47294919777656,..,..
Mauritius,MUS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,8839.16157794162,8167.69674265462,..,..
Mexico,MEX,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,4.56451873995157,2.41653768126129,..,..
Mexico,MEX,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,1029001447035.09,950153268146.986,..,..
Mexico,MEX,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,7417.51849124132,7064.06614366441,..,..
Mexico,MEX,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,888501970927.176,901714960588.264,..,..
Mexico,MEX,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,3.30688400466339,1.73528010715272,..,..
Mexico,MEX,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,8590.45619553549,7443.53351798716,..,..
"Micronesia, Fed. Sts.",FSM,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..
"Micronesia, Fed. Sts.",FSM,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,325403951.889055,417569529.889516,..,..
"Micronesia, Fed. Sts.",FSM,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..
"Micronesia, Fed. Sts.",FSM,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,..,..,..,..
"Micronesia, Fed. Sts.",FSM,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..
"Micronesia, Fed. Sts.",FSM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,3001.99224961304,3740.85796862248,..,..
Moldova,MDA,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,5.61222711280915,8.60635144030573,..,..
Moldova,MDA,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,9375407928.58259,12338542741.1436,..,..
Moldova,MDA,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,2705.44969045095,3422.59577051621,..,..
Moldova,MDA,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,7731674707.11609,8884404904.46791,..,..
Moldova,MDA,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,5.67664069866325,10.2515072838151,..,..
Moldova,MDA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,3280.62100891156,4753.25524379629,..,..
Monaco,MCO,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..
Monaco,MCO,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,..,..,..,..
Monaco,MCO,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..
Monaco,MCO,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,..,..,..,..
Monaco,MCO,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..
Monaco,MCO,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..,..,..,..
Mongolia,MNG,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2.88021118988352,-9.09891245624867,..,..
Mongolia,MNG,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,9346995980.95404,9347566299.61219,..,..
Mongolia,MNG,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,3034.2590458706,3006.31772823226,..,..
Mongolia,MNG,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,8990852424.18678,10172600556.0464,..,..
Mongolia,MNG,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,0.654569677833877,-10.6177269241589,..,..
Mongolia,MNG,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,3154.45141003871,2762.494617529,..,..
Montenegro,MNE,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,1.5169996113565,14.1310509158647,..,..
Montenegro,MNE,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,4056323375.38239,5252776808.51927,..,..
Montenegro,MNE,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,5521.23424180945,6973.03497932669,..,..
Montenegro,MNE,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,3433158663.89953,4317779962.58386,..,..
